latency_us exceedance
1855.22 6.433566e-01
1855.27 6.423576e-01
1855.35 6.413586e-01
1855.55 6.403596e-01
1855.59 6.393606e-01
1855.73 6.383616e-01
1855.75 6.373626e-01
1856.03 6.363636e-01
1856.08 6.353646e-01
1856.08 6.343656e-01
1856.10 6.333666e-01
1856.24 6.323676e-01
1856.39 6.313686e-01
1856.87 6.303696e-01
1856.88 6.293706e-01
1856.98 6.283716e-01
1857.00 6.273726e-01
1857.02 6.263736e-01
1857.03 6.253746e-01
1857.36 6.243756e-01
1857.55 6.233766e-01
1857.70 6.223776e-01
1857.71 6.213786e-01
1857.79 6.203796e-01
1857.90 6.193806e-01
1857.94 6.183816e-01
1857.99 6.173826e-01
1858.00 6.163836e-01
1858.00 6.153846e-01
1858.22 6.143856e-01
1858.24 6.133866e-01
1858.27 6.123876e-01
1858.34 6.113886e-01
1858.35 6.103896e-01
1858.43 6.093906e-01
1858.44 6.083916e-01
1858.49 6.073926e-01
1858.57 6.063936e-01
1858.65 6.053946e-01
1858.67 6.043956e-01
1858.74 6.033966e-01
1858.79 6.023976e-01
1858.82 6.013986e-01
1858.82 6.003996e-01
1858.85 5.994006e-01
1858.91 5.984016e-01
1859.15 5.974026e-01
1859.17 5.964036e-01
1859.21 5.954046e-01
1859.34 5.944056e-01
1859.35 5.934066e-01
1859.48 5.924076e-01
1859.51 5.914086e-01
1859.61 5.904096e-01
1859.68 5.894106e-01
1859.85 5.884116e-01
1859.86 5.874126e-01
1859.96 5.864136e-01
1860.04 5.854146e-01
1860.22 5.844156e-01
1860.29 5.834166e-01
1860.32 5.824176e-01
1860.37 5.814186e-01
1860.48 5.804196e-01
1860.53 5.794206e-01
1860.64 5.784216e-01
1860.64 5.774226e-01
1860.73 5.764236e-01
1861.00 5.754246e-01
1861.14 5.744256e-01
1861.17 5.734266e-01
1861.21 5.724276e-01
1861.26 5.714286e-01
1861.30 5.704296e-01
1861.38 5.694306e-01
1861.56 5.684316e-01
1861.63 5.674326e-01
1861.73 5.664336e-01
1861.80 5.654346e-01
1861.90 5.644356e-01
1861.91 5.634366e-01
1862.05 5.624376e-01
1862.22 5.614386e-01
1862.25 5.604396e-01
1862.27 5.594406e-01
1862.28 5.584416e-01
1862.36 5.574426e-01
1862.39 5.564436e-01
1862.41 5.554446e-01
1862.43 5.544456e-01
1862.44 5.534466e-01
1862.47 5.524476e-01
1862.64 5.514486e-01
1862.79 5.504496e-01
1862.91 5.494505e-01
1862.99 5.484515e-01
1863.22 5.474525e-01
1863.37 5.464535e-01
1863.55 5.454545e-01
1863.71 5.444555e-01
1863.81 5.434565e-01
1863.82 5.424575e-01
1863.83 5.414585e-01
1863.92 5.404595e-01
1864.04 5.394605e-01
1864.26 5.384615e-01
1864.33 5.374625e-01
1864.46 5.364635e-01
1864.49 5.354645e-01
1864.57 5.344655e-01
1864.82 5.334665e-01
1864.85 5.324675e-01
1864.99 5.314685e-01
1865.06 5.304695e-01
1865.09 5.294705e-01
1865.17 5.284715e-01
1865.30 5.274725e-01
1865.49 5.264735e-01
1865.51 5.254745e-01
1865.64 5.244755e-01
1865.74 5.234765e-01
1866.14 5.224775e-01
1866.19 5.214785e-01
1866.20 5.204795e-01
1866.23 5.194805e-01
1866.28 5.184815e-01
1866.51 5.174825e-01
1866.53 5.164835e-01
1866.73 5.154845e-01
1866.74 5.144855e-01
1866.77 5.134865e-01
1866.80 5.124875e-01
1867.11 5.114885e-01
1867.31 5.104895e-01
1867.40 5.094905e-01
1867.41 5.084915e-01
1867.43 5.074925e-01
1867.70 5.064935e-01
1867.79 5.054945e-01
1867.93 5.044955e-01
1868.04 5.034965e-01
1868.53 5.024975e-01
1868.81 5.014985e-01
1868.88 5.004995e-01
1868.97 4.995005e-01
1869.35 4.985015e-01
1869.36 4.975025e-01
1869.44 4.965035e-01
1869.45 4.955045e-01
1869.59 4.945055e-01
1869.70 4.935065e-01
1869.74 4.925075e-01
1869.97 4.915085e-01
1870.00 4.905095e-01
1870.13 4.895105e-01
1870.14 4.885115e-01
1870.22 4.875125e-01
1870.29 4.865135e-01
1870.41 4.855145e-01
1870.41 4.845155e-01
1870.45 4.835165e-01
1870.50 4.825175e-01
1870.55 4.815185e-01
1870.92 4.805195e-01
1870.98 4.795205e-01
1871.32 4.785215e-01
1871.38 4.775225e-01
1871.46 4.765235e-01
1871.59 4.755245e-01
1871.62 4.745255e-01
1871.76 4.735265e-01
1871.77 4.725275e-01
1871.78 4.715285e-01
1871.81 4.705295e-01
1871.84 4.695305e-01
1871.89 4.685315e-01
1871.93 4.675325e-01
1871.95 4.665335e-01
1871.96 4.655345e-01
1871.99 4.645355e-01
1872.10 4.635365e-01
1872.29 4.625375e-01
1872.35 4.615385e-01
1872.37 4.605395e-01
1872.38 4.595405e-01
1872.46 4.585415e-01
1872.48 4.575425e-01
1872.79 4.565435e-01
1873.10 4.555445e-01
1873.12 4.545455e-01
1873.13 4.535465e-01
1873.15 4.525475e-01
1873.31 4.515485e-01
1873.31 4.505495e-01
1873.35 4.495504e-01
1873.41 4.485514e-01
1873.53 4.475524e-01
1873.77 4.465534e-01
1873.78 4.455544e-01
1873.96 4.445554e-01
1873.97 4.435564e-01
1874.04 4.425574e-01
1874.30 4.415584e-01
1874.33 4.405594e-01
1874.40 4.395604e-01
1874.49 4.385614e-01
1874.50 4.375624e-01
1874.54 4.365634e-01
1874.61 4.355644e-01
1874.65 4.345654e-01
1874.71 4.335664e-01
1874.75 4.325674e-01
1874.84 4.315684e-01
1874.87 4.305694e-01
1874.97 4.295704e-01
1874.98 4.285714e-01
1875.04 4.275724e-01
1875.15 4.265734e-01
1875.32 4.255744e-01
1875.38 4.245754e-01
1875.45 4.235764e-01
1875.51 4.225774e-01
1875.54 4.215784e-01
1875.56 4.205794e-01
1875.64 4.195804e-01
1875.66 4.185814e-01
1875.68 4.175824e-01
1875.89 4.165834e-01
1876.00 4.155844e-01
1876.01 4.145854e-01
1876.05 4.135864e-01
1876.14 4.125874e-01
1876.34 4.115884e-01
1876.45 4.105894e-01
1876.46 4.095904e-01
1876.62 4.085914e-01
1876.74 4.075924e-01
1876.92 4.065934e-01
1876.97 4.055944e-01
1877.32 4.045954e-01
1877.47 4.035964e-01
1877.55 4.025974e-01
1877.70 4.015984e-01
1877.73 4.005994e-01
1877.75 3.996004e-01
1877.82 3.986014e-01
1877.82 3.976024e-01
1877.83 3.966034e-01
1877.91 3.956044e-01
1878.17 3.946054e-01
1878.34 3.936064e-01
1878.36 3.926074e-01
1878.45 3.916084e-01
1878.50 3.906094e-01
1878.56 3.896104e-01
1878.72 3.886114e-01
1879.05 3.876124e-01
1879.14 3.866134e-01
1879.54 3.856144e-01
1879.62 3.846154e-01
1879.97 3.836164e-01
1880.05 3.826174e-01
1880.07 3.816184e-01
1880.21 3.806194e-01
1880.21 3.796204e-01
1880.33 3.786214e-01
1880.74 3.776224e-01
1880.74 3.766234e-01
1880.87 3.756244e-01
1880.91 3.746254e-01
1880.92 3.736264e-01
1880.92 3.726274e-01
1881.38 3.716284e-01
1881.43 3.706294e-01
1881.48 3.696304e-01
1881.72 3.686314e-01
1881.87 3.676324e-01
1882.20 3.666334e-01
1882.20 3.656344e-01
1882.32 3.646354e-01
1883.00 3.636364e-01
1883.06 3.626374e-01
1883.11 3.616384e-01
1883.11 3.606394e-01
1883.15 3.596404e-01
1883.35 3.586414e-01
1883.57 3.576424e-01
1883.59 3.566434e-01
1883.67 3.556444e-01
1883.83 3.546454e-01
1883.90 3.536464e-01
1884.11 3.526474e-01
1884.50 3.516484e-01
1884.65 3.506494e-01
1885.12 3.496503e-01
1885.48 3.486513e-01
1885.78 3.476523e-01
1885.79 3.466533e-01
1885.83 3.456543e-01
1885.85 3.446553e-01
1886.10 3.436563e-01
1886.29 3.426573e-01
1886.43 3.416583e-01
1886.76 3.406593e-01
1887.62 3.396603e-01
1888.32 3.386613e-01
1888.56 3.376623e-01
1888.62 3.366633e-01
1889.36 3.356643e-01
1889.51 3.346653e-01
1889.73 3.336663e-01
1890.30 3.326673e-01
1890.38 3.316683e-01
1890.60 3.306693e-01
1890.97 3.296703e-01
1891.06 3.286713e-01
1891.45 3.276723e-01
1891.69 3.266733e-01
1892.03 3.256743e-01
1892.04 3.246753e-01
1892.11 3.236763e-01
1892.12 3.226773e-01
1892.29 3.216783e-01
1892.90 3.206793e-01
1892.95 3.196803e-01
1893.14 3.186813e-01
1893.60 3.176823e-01
1893.87 3.166833e-01
1894.76 3.156843e-01
1894.78 3.146853e-01
1894.81 3.136863e-01
1895.46 3.126873e-01
1895.97 3.116883e-01
1896.53 3.106893e-01
1896.54 3.096903e-01
1897.01 3.086913e-01
1897.19 3.076923e-01
1897.45 3.066933e-01
1897.78 3.056943e-01
1897.78 3.046953e-01
1898.44 3.036963e-01
1898.61 3.026973e-01
1898.72 3.016983e-01
1899.05 3.006993e-01
1899.46 2.997003e-01
1899.59 2.987013e-01
1900.08 2.977023e-01
1901.07 2.967033e-01
1901.10 2.957043e-01
1902.44 2.947053e-01
1902.88 2.937063e-01
1903.63 2.927073e-01
1903.76 2.917083e-01
1903.94 2.907093e-01
1904.08 2.897103e-01
1905.69 2.887113e-01
1905.71 2.877123e-01
1905.86 2.867133e-01
1906.31 2.857143e-01
1906.44 2.847153e-01
1906.65 2.837163e-01
1907.80 2.827173e-01
1907.93 2.817183e-01
1908.44 2.807193e-01
1909.13 2.797203e-01
1909.20 2.787213e-01
1909.42 2.777223e-01
1909.62 2.767233e-01
1910.05 2.757243e-01
1910.25 2.747253e-01
1910.35 2.737263e-01
1910.67 2.727273e-01
1910.71 2.717283e-01
1911.89 2.707293e-01
1911.90 2.697303e-01
1912.57 2.687313e-01
1913.02 2.677323e-01
1913.87 2.667333e-01
1913.94 2.657343e-01
1914.44 2.647353e-01
1914.78 2.637363e-01
1916.40 2.627373e-01
1916.99 2.617383e-01
1918.19 2.607393e-01
1918.20 2.597403e-01
1918.44 2.587413e-01
1918.47 2.577423e-01
1918.72 2.567433e-01
1918.90 2.557443e-01
1919.02 2.547453e-01
1919.61 2.537463e-01
1919.79 2.527473e-01
1919.80 2.517483e-01
1920.52 2.507493e-01
1920.75 2.497502e-01
1921.00 2.487512e-01
1921.12 2.477522e-01
1921.91 2.467532e-01
1922.10 2.457542e-01
1922.88 2.447552e-01
1923.17 2.437562e-01
1923.25 2.427572e-01
1923.54 2.417582e-01
1923.99 2.407592e-01
1924.36 2.397602e-01
1924.79 2.387612e-01
1924.89 2.377622e-01
1925.29 2.367632e-01
1926.14 2.357642e-01
1926.28 2.347652e-01
1928.06 2.337662e-01
1929.32 2.327672e-01
1931.15 2.317682e-01
1931.36 2.307692e-01
1931.60 2.297702e-01
1932.14 2.287712e-01
1932.45 2.277722e-01
1933.16 2.267732e-01
1933.99 2.257742e-01
1934.18 2.247752e-01
1934.57 2.237762e-01
1934.77 2.227772e-01
1935.43 2.217782e-01
1937.24 2.207792e-01
1938.85 2.197802e-01
1939.22 2.187812e-01
1939.41 2.177822e-01
1939.88 2.167832e-01
1940.04 2.157842e-01
1940.37 2.147852e-01
1940.46 2.137862e-01
1940.48 2.127872e-01
1941.17 2.117882e-01
1943.02 2.107892e-01
1943.41 2.097902e-01
1943.52 2.087912e-01
1943.97 2.077922e-01
1944.26 2.067932e-01
1944.51 2.057942e-01
1944.55 2.047952e-01
1946.22 2.037962e-01
1946.34 2.027972e-01
1946.61 2.017982e-01
1947.61 2.007992e-01
1949.17 1.998002e-01
1949.48 1.988012e-01
1949.50 1.978022e-01
1950.70 1.968032e-01
1951.13 1.958042e-01
1951.37 1.948052e-01
1951.44 1.938062e-01
1952.53 1.928072e-01
1953.02 1.918082e-01
1953.31 1.908092e-01
1953.96 1.898102e-01
1956.39 1.888112e-01
1957.32 1.878122e-01
1957.92 1.868132e-01
1958.00 1.858142e-01
1960.16 1.848152e-01
1960.47 1.838162e-01
1960.64 1.828172e-01
1960.67 1.818182e-01
1961.93 1.808192e-01
1962.65 1.798202e-01
1962.69 1.788212e-01
1965.65 1.778222e-01
1966.27 1.768232e-01
1966.77 1.758242e-01
1967.40 1.748252e-01
1967.50 1.738262e-01
1968.75 1.728272e-01
1970.35 1.718282e-01
1970.49 1.708292e-01
1971.10 1.698302e-01
1971.21 1.688312e-01
1971.93 1.678322e-01
1972.14 1.668332e-01
1974.75 1.658342e-01
1976.61 1.648352e-01
1977.89 1.638362e-01
1979.17 1.628372e-01
1979.17 1.618382e-01
1980.33 1.608392e-01
1980.73 1.598402e-01
1982.01 1.588412e-01
1982.73 1.578422e-01
1983.98 1.568432e-01
1984.67 1.558442e-01
1985.25 1.548452e-01
1987.88 1.538462e-01
1988.14 1.528472e-01
1988.78 1.518482e-01
1989.74 1.508492e-01
1991.75 1.498501e-01
1992.79 1.488511e-01
1992.94 1.478521e-01
1995.52 1.468531e-01
1996.61 1.458541e-01
1996.68 1.448551e-01
1998.17 1.438561e-01
1998.26 1.428571e-01
1999.50 1.418581e-01
1999.92 1.408591e-01
2000.34 1.398601e-01
2000.37 1.388611e-01
2000.65 1.378621e-01
2000.97 1.368631e-01
2002.21 1.358641e-01
2002.46 1.348651e-01
2005.26 1.338661e-01
2006.39 1.328671e-01
2007.24 1.318681e-01
2009.10 1.308691e-01
2009.56 1.298701e-01
2012.15 1.288711e-01
2018.47 1.278721e-01
2024.36 1.268731e-01
2026.20 1.258741e-01
2026.64 1.248751e-01
2029.99 1.238761e-01
2031.90 1.228771e-01
2036.36 1.218781e-01
2040.81 1.208791e-01
2043.72 1.198801e-01
2051.21 1.188811e-01
2055.01 1.178821e-01
2055.51 1.168831e-01
2058.54 1.158841e-01
2058.65 1.148851e-01
2060.33 1.138861e-01
2062.88 1.128871e-01
2063.22 1.118881e-01
2063.25 1.108891e-01
2065.89 1.098901e-01
2065.98 1.088911e-01
2068.11 1.078921e-01
2068.89 1.068931e-01
2069.44 1.058941e-01
2069.60 1.048951e-01
2070.90 1.038961e-01
2071.92 1.028971e-01
2076.66 1.018981e-01
2089.92 1.008991e-01
2094.03 9.990010e-02
2097.92 9.890110e-02
2101.45 9.790210e-02
2102.05 9.690310e-02
2105.28 9.590410e-02
2107.61 9.490509e-02
2116.30 9.390609e-02
2116.63 9.290709e-02
2119.28 9.190809e-02
2119.76 9.090909e-02
2123.46 8.991009e-02
2124.04 8.891109e-02
2125.07 8.791209e-02
2125.08 8.691309e-02
2128.13 8.591409e-02
2129.07 8.491508e-02
2133.05 8.391608e-02
2134.13 8.291708e-02
2134.74 8.191808e-02
2136.12 8.091908e-02
2140.12 7.992008e-02
2145.49 7.892108e-02
2157.83 7.792208e-02
2160.37 7.692308e-02
2171.02 7.592408e-02
2173.55 7.492507e-02
2173.61 7.392607e-02
2180.99 7.292707e-02
2191.17 7.192807e-02
2194.43 7.092907e-02
2206.01 6.993007e-02
2209.52 6.893107e-02
2212.92 6.793207e-02
2224.03 6.693307e-02
2224.40 6.593407e-02
2228.34 6.493506e-02
2228.36 6.393606e-02
2243.14 6.293706e-02
2255.53 6.193806e-02
2255.69 6.093906e-02
2271.14 5.994006e-02
2274.76 5.894106e-02
2281.40 5.794206e-02
2283.44 5.694306e-02
2285.87 5.594406e-02
2302.57 5.494505e-02
2305.24 5.394605e-02
2315.30 5.294705e-02
2319.73 5.194805e-02
2321.04 5.094905e-02
2326.66 4.995005e-02
2334.25 4.895105e-02
2344.96 4.795205e-02
2351.61 4.695305e-02
2352.80 4.595405e-02
2354.94 4.495504e-02
2355.68 4.395604e-02
2379.40 4.295704e-02
2388.14 4.195804e-02
2392.86 4.095904e-02
2392.94 3.996004e-02
